,raw,iq_dr,original_ph,recovered_ph,mix,pll_vco,costas_vco,ed,v,acc,angle,angle_c,mon,mon_iq,demon
1006,(-0.3935408236546515+0.9193071413391819j),(0.3935408236546515-0.9193071413391819j),1.9752763809445826,1.9753467492107282,(0.3944957530891578-0.9182953093482384j),(-0.3954080151411503+0.9185055805830119j),(0.7083779333618635-0.7058333397665311j),0.0012057413852915033,0.0020104308632305336,0.0008541205906816656,1.9773083516908632,0.001719038763869833,(-0.27844825492663305+0.648163445089207j),[-0.26109321+0.65467371j],[0.70481746]
1007,(-0.39534511923430093+0.9185326541270138j),(0.27955121471959815-0.649500668474535j),1.977239876353076,1.977308351690863,(0.2788446135958819-0.6489158276918862j),(-0.3972108434807833+0.917727380991373j),(0.999998522453228+0.0017190379172530826j),-0.000466185717994283,0.0019393585680539877,-0.0004661850291830802,1.9792719671994428,0.00584146928961899,(0.00047934446379310547-0.0011155109129080201j),[-0.26241762+0.65429221j],[0.70495507]
1008,(-0.39714789063478045+0.9177546256839813j),(-4.675012417818423e-15+1.080331627778553e-14j),1.9792033717615696,1.979271967199443,(-0.00029273475887368937+0.00041362437187990916j),(-0.39905506695914894+0.9169269619409329j),(0.7029641979462354+0.7112252360580338j),-0.00010435461794766415,0.001960202915667209,-7.335756030756556e-05,1.9812823980626733,0.00576993849526422,(-0.0002082003479823313+0.00029418009152964433j),[-0.26396863+0.65443521j],[0.70566653]
1009,(-0.3989491309058422+0.9169730590096271j),(-0.2820996358119952+0.6483978681910669j),1.9811668671700633,1.9812823980626728,(-0.2830994616824566+0.6493098789237394j),(-0.400832565559273+0.9161513272310263j),(-0.005769906479645661+0.9999833539510626j),-0.0004711321164587723,0.0019642637576061683,2.7183882515246445e-06,1.9832217566307273,0.0015392025691808265,(-0.2830947491949633+0.6492990704797192j),[-0.26520951+0.65385341j],[0.70559247]
1010,(-0.4007488331031408+0.916187957117136j),(-0.4007488331031408+0.916187957117136j),1.9831303625785568,1.9832217566307273,(-0.4006925878387234+0.9163927588332592j),(-0.40262763683367697+0.9153638544632012j),(-0.7081943237121369+0.7060175634231128j),0.00022501442299438512,0.001955394111051331,-0.00015935393711798528,1.9851819595463944,0.0014549192609357555,(-0.2828960045475971+0.6469893827300419j),[-0.26623303+0.65274875j],[0.70495483]
1011,(-0.40254699028826135+0.915399323033321j),(-0.2846437065790881+0.6472850688104891j),1.9850938579870505,1.9851819595463942,(-0.28493056107970266+0.6472203541746341j),(-0.4044248749864783+0.9145712222086213j),(-0.9999989416051588-0.0014549187476444903j),-0.00022633493229085033,0.0019762840308080822,0.0002263346927391256,1.9871462233040007,0.005758318288462864,(0.0004145508150917229-0.0009416530271457821j),[-0.26758341+0.65237129j],[0.70511668]
1012,(-0.404343595528745+0.9146071597986136j),(4.006475274269022e-16-9.062468187757065e-16j),1.9870573533955442,1.9871462233040003,(0.00022724338370268252-0.00036712366690644474j),(-0.4062124478564976+0.9137786642324454j),(-0.7030233346064174-0.7111667814225249j),5.935631607856864e-05,0.0019619293929667775,-4.172887525950783e-05,1.989101617415052,0.005686585044027154,(-0.00016160794578740057+0.00026108615657789144j),[-0.26916781+0.65252202j],[0.7058588]
1013,(-0.4061386418981162+0.9138114704670508j),(0.2871833877880442-0.6461622874932826j),1.989020848804038,1.9891016174150522,(0.2858890955110039-0.6458686305333433j),(-0.40801753959134224+0.9129740891097773j),(0.00568655439593353-0.9999838314188395j),-0.0011205215880061292,0.0019638058448968355,-6.3719069620146736e-06,1.9910779014458602,0.0012687469499028233,(-0.28588447308996023+0.6458581877539715j),[-0.2704349+0.65195319j],[0.70581749]
1014,(-0.40793212247590915+0.9130122581062643j),(0.40793212247590915-0.9130122581062643j),1.9909843442125315,1.99107790144586,(0.4075096436994002-0.9127396722772435j),(-0.40980794387912434+0.9121718309252728j),(0.7080033513962878-0.7062090727338645j),-0.00036804961005915127,0.0019498787854827782,-0.00026058035740197596,1.9930398308388269,0.0011803417005054782,(-0.2877870076070609+0.6445850376063235j),[-0.27147188+0.65086061j],[0.70520693]
1015,(-0.4097240303476954+0.9122095257974676j),(0.289718640273932-0.6450295415543404j),1.9929478396210252,1.9930398308388266,(0.2894110819637182-0.6448748578760568j),(-0.4115984808821026+0.9113652892970773j),(0.9999993033968159+0.0011803414264603073j),-0.0002822030406203768,0.0019483243067486434,-0.00028220284403684015,1.9950036366837236,0.005566525035420979,(0.000341603889318476-0.0007611725096338129j),[-0.27282763+0.65048589j],[0.70538434]
1016,(-0.41151435860510877+0.9114032766354453j),(4.028621303515524e-15-8.922407151947736e-15j),1.9949113350295187,1.9950036366837232,(-0.001302004243824039-0.0005046113282409327j),(-0.41337474914538397+0.9105609901423357j),(0.703159718665836+0.7110319332110072j),-0.0013942987304785856,0.0019096955823668556,-0.0009804147030594546,1.9969535154692064,0.0054909622866620746,(-0.000925766594535142-0.0003587947682393245j),[-0.27440918+0.65062977j],[0.7061301]
1017,(-0.4133031003458737+0.9105935137285399j),(-0.29224942493997946+0.6438868484619098j),1.9968748304380122,1.9969535154692064,(-0.292697820328479+0.6440875880144484j),(-0.4151480315545415+0.909753874350854j),(-0.0054909346939454986+0.9999849247044611j),-0.0002696719676753001,0.0019620601733454372,1.4807511632928543e-06,1.998901839775955,0.0009303109084458526,(-0.292693407822334+0.6440778782037062j),[-0.27566188+0.65004909j],[0.70608319]
1018,(-0.41509024867383115+0.909780240198641j),(-0.41509024867383115+0.909780240198641j),1.998838325846506,1.9989018397759555,(-0.41610560005090674+0.9095791935588089j),(-0.4168846264442543+0.9089594095637245j),(-0.7077643042508223+0.706448646136681j),-0.0009436700364925388,0.0019985487316597976,0.0006678959668204897,2.000811535358322,0.0008363302197333063,(-0.2939572378058543+0.6425709898437146j),[-0.27668336+0.6489403j],[0.70546249]
1019,(-0.41687579669896485+0.9089634591811726j),(-0.2947757027583795+0.642734225837782j),2.0008018212549996,2.000811535358322,(-0.29422093174875913+0.6426255012535199j),(-0.41866725592070003+0.9081397077651825j),(-0.9999996502759022-0.0008363301222112166j),0.00046580762998432723,0.0019374280880511228,-0.00046580746708017407,2.0027735955316674,0.005432629567714023,(0.00024606582780653774-0.0005374470639994006j),[-0.27803921+0.64854344j],[0.70563056]
1020,(-0.41865973753742824+0.9081431738250813j),(-8.611978312493857e-15+1.8680825062433303e-14j),2.0027653166634933,2.002773595531668,(0.00023067191289801402+0.00016530405459204948j),(-0.42048138005412783+0.9073011677650239j),(-0.7032549163156724-0.7109377769382048j),0.000278689718497457,0.0019515381393294517,-0.0001959899146599674,2.004772144263327,0.005356394941556858,(-0.0001639933769577973-0.0001175208970905433j),[-0.27963558+0.64866246j],[0.70637037]
1021,(-0.42044206431157105+0.9073193872928236j),(0.29729743477076703-0.6415716914567458j),2.004728812071987,2.0047721442633275,(0.2980779107272582-0.6423169949861585j),(-0.4222384205561614+0.9064848130036367j),(0.005356369328195956-0.999985654550914j),0.00036410000379971663,0.001962096659370748,1.950254092748833e-06,2.006709572351378,0.0006420525057790468,(-0.2980736346657662+0.6423077806604098j),[-0.28090378+0.64806053j],[0.70632104]
1022,(-0.42222277014996534+0.9064921027603547j),(0.42222277014996534-0.9064921027603547j),2.0066923074804803,2.0067095723513777,(0.42155520636914423-0.9062186632556897j),(-0.42400665507107166+0.9056590729714141j),(0.7075606350902601-0.7066526357912123j),-0.000506944635355111,0.0019423540381380841,-0.0003586940681474627,2.0086611104907077,0.0005440882504031603,(-0.2978930977122642+0.6403818069928221j),[-0.28193807+0.64693513j],[0.70570118]
1023,(-0.4240018481874336+0.9056613234171152j),(0.2998145820889634-0.6403992632466253j),2.008655802888974,2.008661110490708,(0.3006086367809569-0.6399463064584027j),(-0.425782828397406+0.9048253881506116j),(0.9999998519839916+0.0005440882235457955j),0.0009074464877277255,0.0020111654484404624,0.0009074463534111185,2.0106232071500783,0.00531042769863471,(0.00016355761916867412-0.0003481872490456455j),[-0.28330944+0.6465229j],[0.70587258]
1024,(-0.4257792915650727+0.9048270524660195j),(1.3348588711894885e-14-2.836719497176179e-14j),2.0106192982974678,2.0106232071500783,(0.0010748061574471415-0.0006233360940635233j),(-0.4275395153552645+0.9039966608399533j),(0.7033417889896548+0.7108518325648685j),0.0007071060934262187,0.001990002561299536,0.0004973372647558826,2.0125655611882163,0.005234604445904421,(0.0007640279266733051-0.0004430996047688828j),[-0.28491887+0.64662804j],[0.70661629]
1025,(-0.42755509343028186+0.9039892931234434j),(-0.3023271058953813+0.6392169592875806j),2.012582793705961,2.0125655611882163,(-0.3026519105944929+0.6399889100328635j),(-0.4293567363266924+0.9031349804823702j),(-0.005234580540359235+0.9999862994894313j),2.4231853940737125e-05,0.0019634736331371225,-1.268435910950098e-07,2.0145767266366565,0.0003127631032399554,(-0.3026477641087932+0.6399801418580378j),[-0.28618519+0.64601657j],[0.70656873]
1026,(-0.4293292469367898+0.9031480486192112j),(-0.4293292469367898+0.9031480486192112j),2.0145462891144548,2.0145767266366565,(-0.42950684800342565+0.9030744061225183j),(-0.43115312591512595+0.9022787717848711j),(-0.7073279035092783+0.7068855896940954j),-0.00016157911568770444,0.001969737780609796,0.00011428941715026713,2.016566729197956,0.00020992872971872985,(-0.3036122015285537+0.6383702841095614j),[-0.28720309+0.64488386j],[0.70594675]
1027,(-0.4311017452446791+0.9023033221965836j),(-0.3048349674438714+0.6380247978123615j),2.0165097845229485,2.0165667291979563,(-0.30471187175194325+0.637758370312316j),(-0.4329238942582569+0.9014304752892847j),(-0.9999999779649643-0.0002099287281756069j),3.646154607894747e-05,0.0019616466771684125,-3.6461545275516e-05,2.018530202831093,0.005121841850611765,(6.396777569689408e-05-0.00013388380356301222j),[-0.28855565+0.64446213j],[0.70611317]
1028,(-0.4328725815204136+0.9014551171122459j),(-1.8237598774554767e-14+3.797971375645357e-14j),2.0184732799314418,2.0185302028310925,(-0.0010028886209233962+0.0009167594948997629j),(-0.43469863493057986+0.9005759805754817j),(-0.703475833077498-0.7107191796173227j),-0.0005071472755909544,0.001983124144815271,0.00035676585218933005,2.020499940611703,0.005043547713924478,(0.0007127721779102243-0.0006515585561215506j),[-0.29014617+0.64455683j],[0.70685099]
1029,(-0.4346417489368664+0.9006034366362933j),(0.3073381280600166-0.6368227972053855j),2.020436775339936,2.0204999406117032,(0.3069491071851833-0.6363257347753905j),(-0.4364644093049661+0.8997215232559833j),(0.005043526331569187-0.9999872813401892j),-0.00017893508799537994,0.001964049138329175,-9.024638279463482e-07,2.022461587288871,-1.5285048692472228e-05,(-0.3069452032039098+0.6363176415648409j),[-0.29138558+0.64393683j],[0.70679575]
1030,(-0.4364092406733423+0.8997482840522214j),(0.4364092406733423-0.8997482840522214j),2.0224002707484297,2.0224615872888716,(0.4370377740717785-0.8993179612002236j),(-0.43824780935255997+0.8988541915114387j),(0.7070959729423616-0.7071175892655301j),0.00069200909566286,0.0019908875230047695,0.0004893168447826937,2.0244447114336865,-0.00012265336637665684,(-0.3090370972196094+0.6359235487070937j),[-0.29236997+0.64279275j],[0.70616057]
1031,(-0.43817504991560735+0.8988896626569108j),(0.30983654914208664-0.6356109760032036j),2.024363766156923,2.024444711433686,(0.30961095960270235-0.6356786633754248j),(-0.4400123567500997+0.897991718172959j),(0.9999999924780759-0.0001226533661065741j),-0.00028967289967557486,0.0019489335658635465,-0.0002896728974966773,2.0264087605720156,0.004928160677804493,(-3.797482637875798e-05+7.796812782512366e-05j),[-0.29369277+0.64234972j],[0.70630633]
1032,(-0.43993916985591514+0.8980275757606156j),(2.3278135921060107e-14-4.751658729606217e-14j),2.0263272615654166,2.026408760572016,(0.00018818619911991412-0.0004000477624306491j),(-0.44179928405305186+0.8971139239863635j),(0.7036134728063849+0.7105829162633581j),-7.036310475583643e-06,0.00196411017125496,-4.950842849469353e-06,2.02839964809502,0.00484931414315694,(0.0001337218981711456-0.00028426710567260174j),[-0.29525824+0.64241546j],[0.70701842]
1033,(-0.44170159369303075+0.8971620266869507j),(-0.31233019216122093+0.6343893528933557j),2.0282907569739104,2.0283996480950197,(-0.31286329463178925+0.6345956110922846j),(-0.44354685933293353+0.8962511833051552j),(-0.00484929513720905+0.999988242099212j),-0.0003101312746459639,0.0019644565296304674,1.503918082037117e-06,2.0303485816608835,-0.00037509833862673595,(-0.31285961601621076+0.6345881495800488j),[-0.29647117+0.64176719j],[0.70693723]
1034,(-0.4434623146322582+0.8962930187728788j),(-0.4434623146322582+0.8962930187728788j),2.0302542523824036,2.030348581660883,(-0.4434864035139729+0.897117778274579j),(-0.44530633872478226+0.8953782802210077j),(-0.706841496869368+0.7073719660146783j),0.0004385590762827629,0.001947404178301968,-0.0003099917539453555,2.0323126918321384,-0.0004875484466190273,(-0.31370984915445793+0.6345959665648092j),[-0.29743236+0.64059938j],[0.70628147]
1035,(-0.4452213258854681+0.895420555368697j),(-0.3148190186624905+0.6331579467150508j),2.0322177477908974,2.0323126918321384,(-0.3144955286567451+0.6327790747377254j),(-0.44706441006431746+0.8945017681669745j),(-0.9999998811482584+0.00048754842733397146j),0.0001880674072387567,0.0019536386560484874,-0.00018806738488661782,2.034277148361769,0.004758891716575998,(-0.00015333180040016204+0.00030851044273822365j),[-0.29874549+0.64013707j],[0.70641646]
1036,(-0.4469786206711211+0.8945446398380251j),(-2.84693088087947e-14+5.69760306579383e-14j),2.034181243199391,2.0342771483617685,(-0.0005630376927458547-0.0005244142666119139j),(-0.44880551772464283+0.8936294574710009j),(-0.7037337423578204-0.7104638061626058j),-0.0007380851664379876,0.0019921060725609304,0.0005194154363561997,2.036224552540071,0.004681224714730762,(0.0004000179022012317+0.00037257735586307194j),[-0.30031137+0.64019131j],[0.70712917]
1037,(-0.4487341922142958+0.8936652755577915j),(0.3173029902650022-0.6319167764578709j),2.036144738607885,2.0362245525400713,(0.31770170420458477-0.6312073150334798j),(-0.4505504891877552+0.8927509488612568j),(0.004681207617491612-0.999989043087594j),0.0006182757507728343,0.0019645651678263042,2.894277154228137e-06,2.038178191196119,-0.0007099324937983997,(-0.31769822317484053+0.631200398950219j),[-0.30152278+0.63954338j],[0.70705834]
1038,(-0.45048803374671437+0.8927824659182209j),(0.45048803374671437-0.8927824659182209j),2.0381082340163785,2.0381781911961188,(0.44992996297460497-0.8928131132519977j),(-0.45232804859647613+0.8918516336548944j),(0.7066046049557635-0.7076086010325973j),-0.0005819835622415392,0.0019418957202116448,-0.00041123226508843084,2.04017029726868,-0.000826558997730792,(-0.3183743116631085+0.631762238051804j),[-0.30247968+0.63838296j],[0.70641806]
1039,(-0.45224013850676853+0.8918962143228206j),(0.3197820686628934-0.6306658612623042j),2.040071729424872,2.0401702972686806,(0.3205189592226444-0.6300759792869378j),(-0.45407927524032315+0.8909612852403985j),(0.999999658400131-0.0008265589036442328j),0.000854319221707589,0.0020106001416509587,0.0008543189298722548,2.0421348624365065,0.0045827543094520105,(-0.0002649277995322595+0.0005207949106519776j),[-0.30379346+0.63792544j],[0.70656847]
1040,(-0.4539904997395467+0.8910065241883679j),(3.381020742272487e-14-6.635626828114807e-14j),2.0420352248333655,2.042134862436507,(-0.0003341091369863668-0.00035602714404850823j),(-0.455808571902723+0.8900778313046563j),(0.7038588706934202+0.7103398413056832j),-0.00045934285363536255,0.0019473395850806744,-0.0003233125422208793,2.0440767581567183,0.0045059197726090156,(-0.00023733103134567456-0.00025290026500393294j),[-0.30536327+0.63797986j],[0.7072939]
1041,(-0.45573911069685824+0.8901133989448967j),(-0.3222562156256777+0.6294052204189482j),2.0439987202418592,2.0440767581567183,(-0.32259953975734046+0.6295670963729676j),(-0.4575972400049719+0.8891595840679176j),(-0.004505904525030868+0.9999898483606777j),-0.00017661961238751855,0.001964624756502065,7.958311106661179e-07,2.046087358298369,-0.0010944706173063607,(-0.32259626484316734+0.6295607052348761j),[-0.30657382+0.63733135j],[0.70723289]
1042,(-0.45748596463726054+0.8892168420356843j),(-0.45748596463726054+0.8892168420356843j),2.045962215650353,2.0460873582983687,(-0.45757059752796886+0.8882005040648128j),(-0.45932786693196775+0.8882668015071421j),(-0.7063324502361812+0.7078802651178748j),-0.0004151829485941616,0.001980638243978156,0.00029325718937679663,2.04803469788345,-0.0012163567045063493,(-0.323905195888243+0.6287396082952297j),[-0.30752812+0.63616918j],[0.70660056]
1043,(-0.45923105482608456+0.8883168569172386j),(-0.32472539299899317+0.6281348733685335j),2.0479257110588462,2.04803469788345,(-0.32357101686802764+0.6272438910402248j),(-0.4610720903127907+0.8873626809453922j),(-0.9999992602382748+0.0012163564046507906j),0.0006932063038376235,0.001927046190372671,-0.0006932057910301323,2.049999322639952,0.004359409955541752,(-0.00039357767872679443+0.0007629521241448601j),[-0.30884801+0.63570455j],[0.70675804]
1044,(-0.46097437453546225+0.8874134470592833j),(-3.9299903167914994e-14+7.565553415952969e-14j),2.04988920646734,2.0499993226399518,(-0.0006903241559933067-0.000793407257100235j),(-0.46282872924985324+0.8864477239978487j),(-0.7040175035298332-0.7101826206854273j),-0.0009783858362841288,0.002001725511125989,0.0006888007539497004,2.0519799608839304,0.004282241459108772,(0.0004902562182257823+0.0005634640451182815j),[-0.31043081+0.63574798j],[0.70749017]
1045,(-0.46271591704435006+0.8865066159447464j),(0.327189562705011-0.6268548397012668j),2.0518527018758337,2.05197996088393,(0.3260461162882758-0.6273277391863545j),(-0.46453609454349504+0.8855541862959471j),(0.004282228371434956-0.9999908312180542j),-0.0013224626487238766,0.0019646831138756485,-5.663087074528404e-06,2.053907007074303,-0.0014265556160447,(-0.3260431268425313+0.6273219873551054j),[-0.31164796+0.63509179j],[0.70743594]
1046,(-0.4644556756385566+0.8855963670697458j),(0.4644556756385566-0.8855963670697458j),2.0538161972843274,2.0539070070743026,(0.4637635135588734-0.8855331465573548j),(-0.4663077990901966+0.8846225390004806j),(0.7060973348762317-0.7081147884917266j),-0.0006743886071884364,0.00193891388432558,-0.0004761839982066489,2.0559087325854293,-0.0015520241993614327,(-0.3283978023139216+0.6270591167768744j),[-0.31259765+0.6339274j],[0.70681032]
1047,(-0.4661936436107679+0.8846827039435756j),(0.32964868674326-0.6255651391569937j),2.055779692692821,2.0559087325854293,(0.32987925440052757-0.6253826897302431j),(-0.468044900967577+0.8837046852191353j),(0.9999987956106842-0.0015520235762290497j),0.00019779795416319246,0.0019751372971108664,0.00019779771593744978,2.057873415699305,0.004142578335904565,(-0.0005119803801384793+0.0009706086786268742j),[-0.31390737+0.63346314j],[0.70697454]
1048,(-0.46792981426057323+0.8837656300886935j),(-8.260011895182173e-15+1.5600447747962297e-14j),2.0577431881013144,2.057873415699305,(0.000459639642871686+0.000680281744895095j),(-0.4697574473971251+0.8827955259373131j),(0.7041714770265308+0.7100299507360756j),0.0007245881078376342,0.00199252464223225,0.000510234278131886,2.0598123295836306,0.00406746018344591,(0.0003263579129845306+0.00048302041381451577j),[-0.31547403+0.63351068j],[0.70771413]
1049,(-0.469664180894492+0.8828451490407058j),(-0.33210272719091616+0.6242657916243228j),2.059706683509808,2.0598123295836306,(-0.3320662241895412+0.6241136019026607j),(-0.4715001723315115+0.8818659691196588j),(-0.004067448967941675+0.9999917278952327j),3.543548619566739e-05,0.0019653069960652147,-1.441320317550788e-07,2.0617874668807414,-0.0018673521852654983,(-0.332063477302945+0.6241084391695592j),[-0.316664+0.63286486j],[0.70766778]
1050,(-0.4713967368259977+0.881921264348355j),(-0.4713967368259977+0.881921264348355j),2.061670178918302,2.061787466880741,(-0.47143041511951944+0.8800586530081719j),(-0.47325637487949873+0.8809247434576437j),(-0.7057851317190039+0.7084259649705029j),-0.0007906333466671245,0.0019958663108087375,0.0005580172607188934,2.0637799915229738,-0.0019990220388587713,(-0.33397354674749036+0.6234564004879551j),[-0.31758303+0.63171134j],[0.70704873]
1051,(-0.4731274753755445+0.8809939795735062j),(-0.33455164620374417+0.6229568171409962j),2.063633674326795,2.063779991522974,(-0.3339669342982753+0.6224650206449627j),(-0.4749867473664348+0.8799929487366672j),(-0.9999980019561096+0.0019990207074458716j),0.00038580323968345764,0.0019449855747696748,-0.0003858024688316517,2.065745298519039,0.003906308940738117,(-0.0006676068172644672+0.0012443204659300024j),[-0.31887344+0.63124839j],[0.70721605]
1052,(-0.4748563898705944+0.8800632982911321j),(3.263041996325053e-15-6.0474778543695785e-15j),2.065597169735289,2.0657452985190385,(-0.0004611374621108729+0.00047909969693615747j),(-0.4767421484301605+0.8790431866013153j),(-0.7043392157174112-0.7098635567505787j),-0.00017823170834394008,0.00197243274906004,0.00012553558167094513,2.067741164829848,0.0038324898530141755,(0.00032734467900495944-0.00034009541490522503j),[-0.32043265+0.6312859j],[0.70795393]
1053,(-0.4765834736456406+0.8791292240893002j),(0.33699540601626454-0.621638235892797j),2.0675606651437826,2.0677411648298474,(0.33720340606623284-0.6207948271773298j),(-0.47845097191965347+0.8781142678883762j),(0.0038324804710691963-0.9999926560197524j),0.0004572969584282216,0.0019658341465821046,1.7525816626555014e-06,2.0696861504046176,-0.0022513913719498426,(-0.3372009296510793+0.6207902680723812j),[-0.32161692+0.63062247j],[0.70789968]
1054,(-0.47830872004223446+0.8781917605691592j),(0.47830872004223446-0.8781917605691592j),2.0695241605522763,2.0696861504046176,(0.47783910185005085-0.8776753839516569j),(-0.4801820614316984+0.8771688479872074j),(0.705513016347544-0.7086969618702976j),-0.00032730739212860627,0.0019530977595594542,-0.0002309196254935014,2.0716585831536776,-0.0023874376868142193,(-0.3386431197439628+0.6220058781148862j),[-0.32253211+0.62944264j],[0.70726575]
1055,(-0.4800321224090112+0.8772509113449242j),(0.339433968942812-0.6203100682141283j),2.07148765596077,2.0716585831536776,(0.33934341378020294-0.6201106695936554j),(-0.48190550096232815+0.8762231953915894j),(0.9999971500719994-0.0023874354188156773j),-0.00010454830364536871,0.001959688195205325,-0.00010454800569023073,2.07362441730026,0.003701774439026883,(-0.0008101604852006805+0.0014804741761733986j),[-0.32382833+0.62894326j],[0.7074138]
1056,(-0.48175367410171543+0.8763066800438635j),(1.8831587647576693e-15-3.425453076652353e-15j),2.0734511513692637,2.07362441730026,(0.000676151634334497-0.00032262599535817484j),(-0.4836159302982382+0.8752803162197638j),(0.7044843925724541+0.7097194802327328j),0.00043698450368926745,0.0019821183483843883,0.0003078487626451089,2.0755775150598192,0.003631634755238036,(0.000479877986478392-0.0002289739537351719j),[-0.32539984+0.62894041j],[0.70813206]
1057,(-0.48347336848322603+0.8753590703062845j),(-0.3418672973775796+0.6189723345867039j),2.075414646777757,2.0755775150598197,(-0.34193789606354963+0.6195034884690892j),(-0.4853302770698956+0.8743308996937363j),(-0.00363162677240489+0.9999934056217501j),0.00031024610495805627,0.0019656397137593784,-1.1266980608000145e-06,2.077537203255025,-0.0026498269405675606,(-0.341935641195725+0.6194994032287591j),[-0.32659189+0.62824178j],[0.70806068]
1058,(-0.48519119892358376+0.8744080857855189j),(-0.48519119892358376+0.8744080857855189j),2.0773781421862507,2.077537203255025,(-0.48445467063731057+0.874634198059822j),(-0.48706234987313274+0.8733672007443731j),(-0.7052305902776878+0.7089780070894893j),0.0009127696400269003,0.0019304562959545318,-0.0006437130720237234,2.079519321603409,-0.002790425250804091,(-0.3434677069136354+0.6200964106727663j),[-0.32751026+0.62703556j],[0.70741537]
1059,(-0.48690715880001423+0.8734537301479098j),(-0.34429535379575954+0.6176250556402617j),2.0793416375947444,2.079519321603409,(-0.3443816448882745+0.6178304099681338j),(-0.4887781330814012+0.8724081250317767j),(-0.9999961067659858+0.002790421629604853j),0.00015029811834516016,0.0019565553637220187,-0.00015029753319941355,2.0814849613171686,0.0034702930346587283,(-0.0009609699907351387+0.0017240073394027143j),[-0.32881348+0.6265176j],[0.707561]
1060,(-0.4886212414969547+0.8724960070727973j),(-7.177636801864692e-15+1.2816592726627784e-14j),2.0813051330032377,2.0814849613171686,(0.0005037628640334051+0.00036686102031745893j),(-0.4904613670379257+0.8714629352091167j),(-0.7046486605585885-0.7095563861829354j),0.0006188004602831264,0.0019406972605932097,-0.0004360369154915431,2.083415417613123,0.0034026653918442355,(-0.00035744815729670833-0.0002603085798078406j),[-0.33039495+0.62650545j],[0.70828659]
1061,(-0.49033344040608057+0.8715349202525029j),(0.34671810075365356-0.6162682521513935j),2.0832686284117314,2.083415417613123,(0.3457443031371183-0.6162795466280738j),(-0.4921654926607709+0.8705016529760186j),(0.003402658825673927-0.9999942109397014j),-0.0009579636730144281,0.0019637717557867847,-3.2596235466575557e-06,2.085371972976845,-0.0030672844388060267,(-0.3457423016024995+0.6162759789486176j),[-0.33159174+0.62580905j],[0.70823021]
1062,(-0.4920437489263289+0.8705704733923175j),(0.4920437489263289-0.8705704733923175j),2.085232123820225,2.085371972976845,(0.4915150272612494-0.8701328672617039j),(-0.4938539449509917+0.8695448700649915j),(0.7049345606506214-0.7092723491017504j),-0.0003847276027152402,0.0019490968695591413,-0.00027120778359023467,2.0873126702374383,-0.0032126951115647555,(-0.34861801800439723+0.6171611827933503j),[-0.3325102+0.6246111j],[0.70760303]
1063,(-0.49375216046392495+0.8696026702104855j),(0.34913550088954776-0.6149019450437598j),2.087195619228719,2.087312670237438,(0.34868415677950504-0.6147163583590545j),(-0.4955605792609421+0.8685733776040798j),(0.999994839299499-0.003212689584966585j),-0.0003835788009707297,0.0019425588712295566,-0.00038357682143541936,2.089276441993225,0.0031865429462485644,(-0.0011202139589283717+0.0019748928422087214j),[-0.33381666+0.62409837j],[0.70776575]
1064,(-0.4954586684324076+0.8686315144381912j),(1.2619420228747642e-14-2.2124198854590102e-14j),2.0891591146372126,2.089276441993225,(0.0003092258049964285-0.0004457711771114677j),(-0.4972525705285883+0.867605832796617j),(0.7048499688761483+0.7093564135012053j),4.7678679140897463e-05,0.0019648541987324374,3.3606315508517434e-05,2.0912255388627843,0.0031211433618948464,(0.0002193513079942896-0.0003162106434380013j),[-0.33540284+0.62408764j],[0.7085058]
1065,(-0.49716326625265456+0.867657009819544j),(-0.35154751692408515+0.6135261553874076j),2.0911226100457063,2.0912255388627843,(-0.35107484093119984+0.6138758105938849j),(-0.49893700667616103+0.8666382540420383j),(-0.0031211382943689163+0.9999951292360115j),0.0006567450630766136,0.001962949815575254,-2.049792166006148e-06,2.0931680977340137,-0.0035130363051596733,(-0.3510731309285074+0.6138728205496932j),[-0.3365962+0.62339389j],[0.70846101]
1066,(-0.49886594735290724+0.8666791601115642j),(-0.49886594735290724+0.8666791601115642j),2.0930861054541996,2.0931680977340132,(-0.5001286468122625+0.8664245776711484j),(-0.5006388602819611+0.8656562433065327j),(-0.704618331154271+0.7095865045231414j),-0.001139331975886615,0.0020070123729426207,0.0008027941954799247,2.095132951932746,-0.0036636900258082447,(-0.35488453830340216+0.6148031875026093j),[-0.33750601+0.62219957j],[0.70784368]
1067,(-0.500566705168798+0.8656979690841684j),(-0.3539541116610661+0.6121409043988407j),2.0950496008626933,2.0951329519327455,(-0.35344460225733415+0.6126454126135553j),(-0.5023371344303635+0.8646718472185219j),(-0.999993288695204+0.003663681829845748j),0.0007525745207666579,0.0019229975676031393,-0.0007525694700096673,2.0970959017483213,0.0029336912948993384,(-0.0012949085671472526+0.0022445378663306335j),[-0.33881236+0.62168732j],[0.70801768]
1068,(-0.5022655331433725+0.8647134405201551j),(-1.8207518958866553e-14+3.134653947628777e-14j),2.097013096271187,2.0970959017483217,(-0.00012182722249616461-0.0004365344193409029j),(-0.5040715286297706+0.863661909560012j),(-0.7050293082828627-0.7091781683485386j),-0.00032462801880919236,0.0019756613966196265,0.00022887226755028103,2.099102914121264,0.002872860391860454,(8.63972065048199e-05+0.0003095806799292744j),[-0.34040865+0.62167609j],[0.70877314]
