,raw,iq_dr,original_ph,recovered_ph,mix,pll_vco,costas_vco,ed,v,acc,angle,angle_c,mon,mon_iq,demon
1696,(-0.9750623546947107-0.22193108042184198j),(2.291719752413005e-14+5.216116058919502e-15j),-2.917798159318671,-2.9176810908178528,(-0.0008724762662169566-0.000564664379136876j),(-0.9745895436393927-0.22399826211102705j),(0.7070532902193042+0.7071602681076309j),-0.000356839113289918,0.001989625912865743,-0.00025230426913057553,3.3675077119639854,0.0003856036099883273,(-0.0006169805503355278-0.0003993082137412621j),[-0.71151989-0.14281323j],[0.72571079]
1697,(-0.9746153933376329-0.22388576343602362j),(-0.6891571536778753-0.15831114153674886j),-2.915793025535671,-2.915677595215601,(-0.6894032575241377-0.1589187692181713j),(-0.9741506224053833-0.22589945743007936j),(-0.00038560360044257114+0.9999999256549289j),-0.00045543918898385827,0.0020030904008838364,1.7561899105482034e-07,3.369458915874074,-0.025333210470573513,(-0.6894032062704035-0.1589187574033441j),[-0.71108489-0.14420074j],[0.72555881]
1698,(-0.9741645079378154-0.22583957021362328j),(-0.9741645079378154-0.22583957021362328j),-2.9137878672089785,-2.913726391305512,(-0.9750814183684116-0.22554906078648004j),(-0.9736992391465329-0.22783720434876928j),(-0.6889685238777064+0.7247912617476665j),0.000551605411477224,0.0019822737880963014,-0.00038003876610841783,3.3714485417869398,-0.02566191463653098,(-0.7067304915259452-0.163475988353434j),[-0.71007126-0.14546511j],[0.72481813]
1699,(-0.9737097001642537-0.22779249286585185j),(-0.688516731893266-0.1610736164088326j),-2.911782684338593,-2.9117367653926465,(-0.6882440647465284-0.1614554453764879j),(-0.9732409075140142-0.22978715356019824j),(-0.9996707511376479+0.025659098189353805j),-0.00040144069766848145,0.002024512255101204,0.0004013085237754723,3.3734516321878236,3.09468495966192e-05,(-0.01765972203557115-0.004142801126121153j),[-0.70981469-0.14691294j],[0.72485887]
1700,(-0.9732509717018241-0.22974452350699312j),(-1.4401268429053748e-13-3.399547135662064e-14j),-2.9097774769245155,-2.909733674991763,(-0.0002702066412900384-0.00012963239684130078j),(-0.9727834946306338-0.23171593077346125j),(-0.707084898120774-0.7071286635751196j),-6.407353656994494e-05,0.0020055917760391155,4.53054300777972e-05,3.3754339059759197,0.0003381163560771905,(0.00019107086114454657+9.166678353442858e-05j),[-0.71014061-0.1484975j],[0.72550073]
1701,(-0.972788324251277-0.23169565425443833j),(0.687865220737131+0.16383356829475637j),-2.907772244966745,-2.907751401203667,(0.6880802681780358+0.16447686617154217j),(-0.9723123896607434-0.23368486667350677j),(0.0003381163496081995-0.9999999428386654j),0.0005612208725214729,0.0020031861190340653,1.897579527408891e-07,3.3774584182310208,-0.025216460737276795,(-0.6880802288464494-0.164476856769825j),[-0.7097178-0.14990595j],[0.72537665]
1702,(-0.9723217595292333-0.23364587722871513j),(0.9723217595292333+0.23364587722871513j),-2.9057669884652824,-2.905726888948566,(0.9720321308071574+0.23367793431654227j),(-0.9718417580149276-0.2356344571119748j),(0.6890531383684033-0.7247108199169198j),5.8751836268161606e-05,0.002005392464697793,4.0483137165483336e-05,3.37946401000706,-0.02554306993032703,(-0.7044422025028457-0.16934892737503346j),[-0.70872125-0.15118435j],[0.72466728]
1703,(-0.9718512792681767-0.23559518455352266j),(0.6872026298754366+0.16659095261271328j),-2.903761707420126,-2.9037212971725257,(0.6880374388597583+0.16655437444330856j),(-0.971367788776354-0.23758076295806563j),(0.9996737935259193-0.025540292431715482j),-0.0002608323143712121,0.0019889575849223236,-0.0002607472291816148,3.3814671961260943,5.210811386505837e-05,(-0.01757267739244679-0.00425384742906354j),[-0.70847937-0.15264978j],[0.72473799]
1704,(-0.9713768852164506-0.23754356835575785j),(4.37746391775236e-14+1.0704788380256398e-14j),-2.9017564018312783,-2.9017181110534924,(0.00022783932028719263-0.0004378422013047798j),(-0.9708893931987252-0.23952825756935475j),(0.7070699342259429+0.7071436262271766j),-0.00047943605046007353,0.001984302625948289,-0.00033899481666435004,3.383472588590792,0.00036394239355742837,(0.00016111512314502053-0.00030961732194595144j),[-0.70881506-0.15425464j],[0.72540575]
1705,(-0.9708985791382496-0.23949102076555606j),(-0.6865289691530658-0.1693457248166193j),-2.8997510716987374,-2.8997127185887948,(-0.6858489685913254-0.16966434200743263j),(-0.970411061572721-0.24145884033786133j),(-0.0003639423853639943+0.9999999337729679j),-0.0004451016566379973,0.0020023893981918526,1.6199135864629827e-07,3.3854615461757143,-0.02517575569306964,(-0.6858489231695838-0.16966433077106682j),[-0.70839855-0.15567584j],[0.7253025]
1706,(-0.9704163628136163-0.24143753391631517j),(-0.9704163628136163-0.24143753391631517j),-2.897745717022504,-2.8977237610038724,(-0.9700263449193122-0.24160258302278792j),(-0.9699300240009602-0.24338395292520185j),(-0.6890826371836416+0.724682771377958j),-0.00023238272846368146,0.00201114797912586,0.00016013090336568372,3.3874458488016628,-0.025502333668109823,(-0.7029613799457581-0.17508522943702715j),[-0.70740309-0.15696057j],[0.72460749]
1707,(-0.9699302380384336-0.2433830999447324j),(-0.6858442485948756-0.17209784039712778j),-2.8957403378025774,-2.895739458377923,(-0.686322140464181-0.17234686434151344j),(-0.9694407303823439-0.2453256412928491j),(-0.9996748331125209+0.025499569436629572j),-0.0001246027409963768,0.00200942834690943,0.00012456222431091564,3.3894482381998547,-7.496977601321314e-05,(-0.01750091907666262-0.004394770834461799j),[-0.70715353-0.1584359j],[0.724685]
1708,(-0.9694402066244202-0.24532771099083236j),(5.607407514395298e-14+1.4190173263902449e-14j),-2.893734934038959,-2.893737068979732,(0.00046904544091920676+0.0003214423864810316j),(-0.9689453839915813-0.2472748326081873j),(-0.7071597908364539-0.7070537675623706j),0.0001965504683370234,0.001995175807283026,-0.00013899258807801651,3.3914593861789806,0.00023001843208733674,(-0.00033164034615987845-0.000227277050415653j),[-0.70747455-0.16005251j],[0.72535327]
1709,(-0.968946270399124-0.24727135919800275j),(0.6851484784045752+0.17484725488210712j),-2.891729505731648,-2.8917259210006057,(0.6833212848697727+0.1737146659075715j),(-0.9684465470635628-0.24922135839582932j),(0.00023001843011571374-0.9999999735457605j),-0.0006481326710034152,0.0020025798366141508,-1.4908245949090994e-07,3.39346881452589,-0.02518527377700796,(-0.6833212667930278-0.17371466131208213j),[-0.70704103-0.16147532j],[0.7252459]
1710,(-0.9684484312059156-0.24921403671302503j),(0.9684484312059156+0.24921403671302503j),-2.8897240528806436,-2.8897164926536956,(0.9679741149178621+0.24984147918487712j),(-0.9679473794087512-0.25115308219436827j),(0.6890757395608681-0.7246893300916213j),0.0007182940180170683,0.00202968695384614,0.0004949589816872588,3.395463990333173,-0.025512900792473456,(-0.7014805128858556-0.18105745417958835j),[-0.7060257-0.16274988j],[0.72454133]
1711,(-0.9679466909039836-0.25115573568610383j),(0.6844416689653879+0.1775939238375667j),-2.887718575485947,-2.887721316846413,(0.684392427928189+0.17656500877316547j),(-0.96744248475499-0.25309096920097923j),(0.999674563599585-0.025510133123514817j),-0.0009816301673830352,0.0019495647154643104,-0.0009813107091948233,3.3974665701697875,-0.0002760671768500707,(-0.017458941945173622-0.004504196878758013j),[-0.70574993-0.16421261j],[0.7246027]
1712,(-0.9674410513683271-0.253096448270903j),(6.445647374677797e-14+1.6862737580033914e-14j),-2.8857130735475582,-2.8857187370097988,(-9.59720595157573e-05+0.00032370983988061735j),(-0.9669267969179351-0.2550540519223764j),(0.7073019632114794+0.7069115452708259j),0.0003374603133928015,0.00201496417271553,0.0002386863421686896,3.3994962571236336,3.6848876271827747e-05,(-6.784375689510766e-05+0.00022883422312937882j),[-0.70603973-0.16581433j],[0.72524947]
1713,(-0.9669315144897506-0.2550361666245738j),(-0.6837238308386919-0.18033780286806125j),-2.883707547065477,-2.8836890500559527,(-0.6835293255927637-0.17924932493001935j),(-0.9664277153044089-0.2569386523890489j),(-3.684887619706255e-05+0.9999999993210802j),0.0010159484959178788,0.002002233466541054,-3.743656034866982e-08,3.401445821839098,-0.025239393087342014,(-0.6835293251287021-0.17924932480832342j),[-0.70557554-0.16721069j],[0.72511831]
1714,(-0.9664180821748563-0.25697488290779086j),(-0.9664180821748563-0.25697488290779086j),-2.8817019960397023,-2.8817394853404883,(-0.9660958289095549-0.2565282855726338j),(-0.9659080315890377-0.2588854466975512j),(-0.6890365188650935+0.7247266213340542j),0.00031131542178475247,0.001990491096162274,-0.00021450769449558415,3.4034607860118133,-0.02556887143439297,(-0.7001553659705442-0.1859128776796723j),[-0.70453481-0.16844914j],[0.72439264]
1715,(-0.9659007563460398-0.2589125892847783j),(-0.6829949747655315-0.18307884761784263j),-2.8796964204702356,-2.8797245211677733,(-0.6835115274643696-0.18433173161672442j),(-0.9653877466975255-0.2608188998640135j),(-0.9996731342152119+0.025566085510592255j),-0.0010963129347701939,0.0020619342286071264,0.001095954587582397,3.4054630194783546,-0.0003183244994001029,(-0.0174747141586296-0.004712640812828718j),[-0.7042405-0.16987696j],[0.72443987]
